title,Creator,Publisher,date,Date is Approximate?,Description,subject,Keywords,Relation,Contributing Institution,Publisher Digital,Source,Listing Code,Resource Identifier,Format Original,format,type,Digitization Specifications,Rights,Standardized Rights,Language,Metadata Cataloger,Scanner Technician,Collection Administrator,Filename,OCLC number,Date created,Date modified,Reference URL,cdmid,CONTENTdm file name,CONTENTdm file path,objectid
Presented to Lionel Hampton,National Association for the Advancement of Colored People,,1989-06-08,,"Plaque. 14 1/2'x11 1/2' Wood frame holding engraved double plate on blue velvet background&lt;br&gt;To Lionel Hampton from the National Association for the Advancement of Colored People-NAACP for his enthusiastic support of and dedication to the Mid-Manhattan Branch of the NAACP.  June 8, 1989","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 68",IJC001VI3,LH.VII.054,Plaque,image/jpeg; application/pdf,Image;StillImage; Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236363,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4615,4615,4612.jpg,/ijcs/image/4612.jpg,ijcs4615
Presented to Lionel Hampton,National Association of Black Women Attorneys,,1985-02-08,,"Plaque. 11'x16' Book wood finish plaque with engraved double plate&lt;br&gt;To Lionel Hampton, Honorary Chairman, from the National Association of Black Women Attorneys Scholarship Fund Committee on the occasion of the Annual Red Dress Ball. Mabel D. Haden, Chairperson and Leronia A. Josey, President. Washington, D.C., Feb. 8, 1985","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 69",IJC001VI3,LH.VII.055,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236314,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4616,4616,4613.jpg,/ijcs/image/4613.jpg,ijcs4616
Presented to Lionel Hampton,National Association for the Advancement of Colored People,,1982-09-19,,"Plaque. 20'x16 1/2' Shield wood finish plaque with musical theme, laurel leaves in a crescent shape, and two engraved plates&lt;br&gt;The Louisville branch of National Association for the Advancement of Colored People-NAACP pays tribute to a born Kentuckian and legion of music that folk around the world enjoy. Louisville, KY, Sep. 19, 1982","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 70",IJC001VI3,LH.VII.056,Plaque,image/jpeg; application/pdf,Image;StillImage; Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237045,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4617,4617,4614.jpg,/ijcs/image/4614.jpg,ijcs4617
Presented to Lionel Hampton,Freedom National Bank,,1980-01-31,,"Plaque. 21 1/4'x14' Wood finish plaque with black engraved  plate inside silver casting&lt;br&gt;To Lionel Hampton from Freedom National Bank for his effort in Harlem City. Waymon Darkins, Manager. Harlem, NY, Jan. 31, 1980","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 70",IJC001VI3,LH.VII.057,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237068,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4618,4618,4615.jpg,/ijcs/image/4615.jpg,ijcs4618
Presented to Lionel Hampton,City of Asbury Park,,1985-10-23,,"Plaque. 13'x10 1/2' Wood finish plaque with engraved plate&lt;br&gt;To Lionel Hampton from the City of Asbury Park on occasion of his visit to the Fair City. Frank Fiorentino, Mayor. Asbury Park, NJ, Oct. 23, 1985","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 71",IJC001VI3,LH.VII.058,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237094,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4619,4619,4616.jpg,/ijcs/image/4616.jpg,ijcs4619
Presented to Lionel Hampton,Graystone International Jazz Museum,,1975,y,"Plaque. 13'x10 1/2' Wood finish plaque with metal picture of Lionel Hampton and engraved double  plate&lt;br&gt;Lionel Hampton is inducted into the Graystone International Jazz Museum Hall of Fame for his excellence as a musician and for the many contributions he has made to the world of jazz. [Detroit, MI]","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 71",IJC001VI3,LH.VII.059,Plaque,image/jpeg; application/pdf,Image;StillImage; Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237055,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4620,4620,4617.jpg,/ijcs/image/4617.jpg,ijcs4620
Presented to Lionel Hampton,Miles College,,1982-02-15,,"Plaque. 14'x11 1/2' Wood finish plaque with engraved plate inside casting &lt;br&gt;Musician of the Century Award presented to Lionel Hampton by Miles College for his contribution to American Culture through the art of jazz music. W. Clyde Williams, President. Birmingham, AL, Feb. 15, 1982","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 71",IJC001VI3,LH.VII.060,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236382,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4621,4621,4618.jpg,/ijcs/image/4618.jpg,ijcs4621
Presented to Lionel Hampton,Actor's Temple of the Congregation Ezrath Israel,,1960-07-04,,"Certificate Plaque. 9'x12' Certificate with gold foil seal, mounted under acrylic on a 11'x141' wood plaque&lt;br&gt;To Lionel Hampton from the Actor's Temple of the Congregation Ezrath Israel in grateful recognition of his distinguished service to the temple. Moshay Mann, Rabbi. New York, NY, July 4, 1960","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 72",IJC001VI3,LH.VII.061,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668238048,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4622,4622,4619.jpg,/ijcs/image/4619.jpg,ijcs4622
Presented to Lionel Hampton,National Jazz Service Organization,,1970,y,"Certificate Plaque. 8 1/2'x11' Certificate with gold foil seal and red ribbon, mounted under acrylic on a 10 1/2'x13' wood plaque&lt;br&gt;Certificate of Associate Membership presented to Lionel Hampton by the National Jazz Service Organization - NJSO in support of services to individuals and organizations committed to the creation, performance, instruction, presentation, and preservation of jazz.","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 72",IJC001VI3,LH.VII.062,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236349,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4623,4623,4620.jpg,/ijcs/image/4620.jpg,ijcs4623
Presented to Lionel Hampton,American Cancer Society,,1975,y,"Certificate Plaque. 8'x10' Certificate with gold foil seal, mounted under acrylic on a 10 1/2'x13' wood plaque &lt;br&gt;Certificate of Appreciation presented to Lionel Hampton by the American Cancer Society for notable assistance in the Crusade to Conquer Cancer. Mrs. Thomas Carhart Amory, Chairman of the Board, New York City Division.","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 72",IJC001VI3,LH.VII.063,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236306,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4624,4624,4621.jpg,/ijcs/image/4621.jpg,ijcs4624
Presented to Lionel Hampton,Langston University,,1964-11-07,,"Certificate Plaque. 8'x10' Certificate laminated on a 10 1/4'x12 3/4' wood plaque &lt;br&gt;Certificate of Distinguished Honorary Alumnus presented to Lionel Hampton by Langston University for outstanding performance in the field of the performing arts. William H. Hale, President. Langston, OK, Nov. 7, 1964","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 73",IJC001VI3,LH.VII.064,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237199,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4625,4625,4622.jpg,/ijcs/image/4622.jpg,ijcs4625
Presented to Lionel Hampton,City of Louisville,,1999-01-30,,"Certificate Plaque. 11'x8 1/2' Proclamation with gold foil seal and blue ribbon, mounted under acrylic on a 13'x10 1/2' wood plaque &lt;br&gt;City of Louisville proclaims January 30, 1999 as Lionel Hampton Day. David L. Armstrong, Mayor. Louisville, KY, Jan. 30, 1999","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 73",IJC001VI3,LH.VII.065,Plaque,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236347,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4626,4626,4623.jpg,/ijcs/image/4623.jpg,ijcs4626
Presented to Lionel Hampton,University of Idaho,,1989,,"Certificate. 10 1/2'x9 1/2' Cloth certificate&lt;br&gt;To Lionel Hampton from the University of Idaho for his contribution to the Lionel Hampton-Chevron Jazz Festival. Moscow, ID, 1989","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.066,Certificate,image/jpeg,Image;StillImage,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236313,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4627,4627,4624.jpg,/ijcs/image/4624.jpg,ijcs4627
Presented to Lionel Hampton,Citizens of the Township of Dover,,1969-07-10,,"Certificate. 8'x10' Certificate with gold foil Seal of the Township of Dover &lt;br&gt;Francis Hopkinson Memorial Medallion presented to Lionel Hampton by the Citizens of the Township of Dover for his contribution to American Music and Performing Arts. Ernest A. Buhr, Mayor. Township of Dover Toms River, NJ. July 10, 1969","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.067,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237077,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4628,4628,4625.jpg,/ijcs/image/4625.jpg,ijcs4628
Presented to Lionel Hampton,Gary Common Council,,1985-07-26,,"Certificate. 14'x8 1/2' Official citation with gold foil Seal of the City of Gary&lt;br&gt;To Lionel Hampton from the Gary Common Council on the occasion of his visit to the fair city. Gary, IN, July 26, 1985","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.068,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237071,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4629,4629,4626.jpg,/ijcs/image/4626.jpg,ijcs4629
Presented to Lionel Hampton,City of Gary,,1985-07-27,,"Certificate. 14'x8 1/2' Proclamation with gold foil Seal of the City of Gary &lt;br&gt;City of Gary proclaims July 27, 1985 as Lionel Hampton Day. Richard Gordon Hatcher, Mayor. Gary, IN, July 27, 1985","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.069,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668238050,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4630,4630,4627.jpg,/ijcs/image/4627.jpg,ijcs4630
Presented to Lionel Hampton,City of Birmingham,,1990,y,"Certificate. 14'x8 1/2' Resolution with gold foil Seal of the City of Birmingham glued on cardboard&lt;br&gt;To Lionel Hampton from the City of Birmingham on the occasion of his visit to the city commemorating Black History Month. Richard Arrington Jr., Mayor and members of the Council City. Birmingham, AL, [1979-1999]","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.070,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237091,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4631,4631,4628.jpg,/ijcs/image/4628.jpg,ijcs4631
Presented to Lionel Hampton,County of Wayne,,1988-01-22,,"Certificate. 14'x10 3/4' Proclamation&lt;br&gt;To Lionel Hampton from the County of Wayne on the occasion of his return to the Paradise Theatre Orchestra Hall on January 23, 1988. Edward H. McNamara, Chief Executive Officer. Wayne, [MI], Jan. 22, 1988","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.071,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237047,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4632,4632,4629.jpg,/ijcs/image/4629.jpg,ijcs4632
Presented to Lionel Hampton,Town Council of Babylon,,1988-03-15,,"Certificate. 14'x11' Proclamation with gold foil Seal of the Town of Babylon and blue, white, and red ribbons&lt;br&gt;To Lionel Hampton from the Town Council of Babylon on the occasion of his visit on April 15, 1988. Arthur G. Pitts, Supervisor and members of the Council. Babylon, NY, Mar. 15, [1988]","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.072,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237119,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4633,4633,4630.jpg,/ijcs/image/4630.jpg,ijcs4633
Presented to Lionel Hampton,Member of Congress,,1982,y,"Certificate. 8'x11' Certificate with Member of Congress Seal, glued on green cardboard 10 1/4'x13 1/2'&lt;br&gt;Certificate of Appreciation presented to Lionel Hampton in appreciation of his citizenship. Albert Lee Smith, Jr., Member of Congress. [Birmingham, AL], [1981–1983?]","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.073,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237144,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4634,4634,4631.jpg,/ijcs/image/4631.jpg,ijcs4634
Presented to Lionel Hampton,City of Jackson,,1988-03-01,,"Certificate. 14'x10 1/4' Proclamation&lt;br&gt;City of Jackson proclaims March 5, 1988 as Lionel Hampton Day, for his services in benefit of the Opera South. Dale Danks, Jr., Mayor. Jackson, MS, Mar. 1, 1988","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.074,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668237052,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4635,4635,4632.jpg,/ijcs/image/4632.jpg,ijcs4635
Presented to Lionel Hampton,City and County of San Francisco,,1986-04-10,,"Certificate. 13'x8 1/2' Proclamation with gold foil Seal of the City and County of San Francisco and blue, white, and red ribbon&lt;br&gt;City and County of San Francisco proclaims April 25, 1986 as Lionel Hampton Day on the occasion of his visit to the city. Dianne Feinstein, Mayor. San Francisco, CA, Apr. 10, 1986","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.075,Certificate,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668238143,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4636,4636,4633.jpg,/ijcs/image/4633.jpg,ijcs4636
Presented to Lionel Hampton,Dwight David Eisenhower and Richard Milhous Nixon,,1953-01-20,,"Invitation. 13'x9 1/4' invitation with gold embossed seal of the Inauguration of President and Vice President&lt;br&gt;To Lionel Hampton to attend and participate in the Inaugural Entertainment on the occasion of the Inauguration of Dwight David Eisenhower and Richard Milhous Nixon on January 18-20, 1953 in the City of Washington","Plaques and Awards;Hampton, Lionel--Archives",,Lionel Hampton Library Collection,International Jazz Collections,University of Idaho Library,"IJC MG 001, Box 74",IJC001VI3,LH.VII.076,Invitation,application/pdf,Text,"300 dpi, 8-bit depth, color, Nikon D100 digital camera, Nikon Capture 4, Adobe Photoshop 7.0, Archival Master file is a TIFF","Educational use includes non-commercial use of text and images in materials for teaching and research purposes. Digital reproduction rights granted by University of Idaho Library. For other uses beyond educational use, please contact University of Idaho Library Special Collections and Archives Department at libspec@uidaho.edu.",http://rightsstatements.org/vocab/InC-EDU/1.0/,eng,Michael Tarabulski and Laura Guedes,Kevin Dobbins,Deborah Green and Nathan Bender,,668236300,2008-07-07,2014-04-18,http://digital.lib.uidaho.edu:80/cdm/ref/collection/ijcs/id/4637,4637,4634.jpg,/ijcs/image/4634.jpg,ijcs4637
